# gamma1Internal;min_population;time_for_min_population;min_fidelity;time_for_min_fidelity;max_fidelity;time_for_max_fidelity;last_fidelity
0.022925739035910553;0.79323543146331732;10;0.79560094105777823;10;1;0.0001;0.79560094105777823
0.02319046675792007;0.79114464318043287;10;0.79350391782600693;10;1;0.0001;0.79350391782600693
0.023455194479929591;0.78905936574126989;10;0.79141242187187399;10;1;0.0001;0.79141242187187399
0.023719922201939109;0.78697958462046214;10;0.7893264386266966;10;1;0.0001;0.7893264386266966
0.02398464992394863;0.78490528533098247;10;0.78724595356024596;10;1;0.0001;0.78724595356024596
0.024249377645958147;0.78283645342394703;10;0.78517095218055;10;1;0.0001;0.78517095218055
0.024514105367967668;0.78077307448861022;10;0.78310142003388894;10;1;0.0001;0.78310142003388894
0.024778833089977186;0.77871513415210802;10;0.78103734270453706;10;1;0.0001;0.78103734270453706
0.025043560811986706;0.77666261807956605;10;0.77897870581487205;10;1;0.0001;0.77897870581487205
0.025308288533996224;0.77461551197384748;10;0.77692549502512165;10;1;0.0001;0.77692549502512165
0.025573016256005745;0.77257380157552302;10;0.77487769603333312;10;1;0.0001;0.77487769603333312
0.025837743978015262;0.770537472662706;10;0.77283529457520883;10;1;0.0001;0.77283529457520883
0.026102471700024783;0.76850651105098688;10;0.77079827642403986;10;1;0.0001;0.77079827642403986
0.026367199422034301;0.76648090259343926;10;0.76876662739071189;10;1;0.0001;0.76876662739071189
0.026631927144043822;0.7644606331803101;10;0.76674033332339564;10;1;0.0001;0.76674033332339564
0.026896654866053339;0.76244568873912111;10;0.76471938010764651;10;1;0.0001;0.76471938010764651
0.02716138258806286;0.76043605523444646;10;0.76270375366618404;10;1;0.0001;0.76270375366618404
0.027426110310072378;0.75843171866783254;10;0.76069343995880967;10;1;0.0001;0.76069343995880967
0.027690838032081899;0.75643266507778284;10;0.7586884249823922;10;1;0.0001;0.7586884249823922
0.027955565754091416;0.754438880539546;10;0.75668869477065503;10;1;0.0001;0.75668869477065503
0.028220293476100937;0.75245035116509984;10;0.75469423539416058;10;1;0.0001;0.75469423539416058
0.028485021198110454;0.75046706310300804;10;0.75270503296016611;10;1;0.0001;0.75270503296016611
0.028749748920119975;0.74848900253837491;10;0.75072107361257834;10;1;0.0001;0.75072107361257834
0.029014476642129493;0.74651615569269281;10;0.74874234353180069;10;1;0.0001;0.74874234353180069
0.029279204364139014;0.74454850882380164;10;0.74676882893469254;10;1;0.0001;0.74676882893469254
0.029543932086148535;0.74258604822568297;10;0.74480051607436271;10;1;0.0001;0.74480051607436271
0.029808659808158052;0.74062876022857005;10;0.74283739124027948;10;1;0.0001;0.74283739124027948
0.030073387530167573;0.73867663119861537;10;0.74087944075793799;10;1;0.0001;0.74087944075793799
0.030338115252177091;0.73672964753796633;10;0.7389266509889354;10;1;0.0001;0.7389266509889354
0.030602842974186611;0.73478779568457919;10;0.73697900833078456;10;1;0.0001;0.73697900833078456
0.030867570696196129;0.73285106211216822;10;0.73503649921686276;10;1;0.0001;0.73503649921686276
0.03113229841820565;0.73091943333012366;10;0.73309911011633;10;1;0.0001;0.73309911011633
0.031397026140215167;0.72899289588336202;10;0.7311668275339781;10;1;0.0001;0.7311668275339781
0.031661753862224688;0.72707143635228266;10;0.72923963801018798;10;1;0.0001;0.72923963801018798
0.031926481584234209;0.72515504135263487;10;0.72731752812079553;10;1;0.0001;0.72731752812079553
0.032191209306243723;0.72324369753547468;10;0.72540048447704875;10;1;0.0001;0.72540048447704875
0.032455937028253244;0.72133739158701082;10;0.72348849372545343;10;1;0.0001;0.72348849372545343
0.032720664750262765;0.7194361102285951;10;0.72158154254776274;10;1;0.0001;0.72158154254776274
0.032985392472272286;0.71753984021651163;10;0.71967961766076705;10;1;0.0001;0.71967961766076705
0.0332501201942818;0.71564856834201118;10;0.71778270581632697;10;1;0.0001;0.71778270581632697
0.033514847916291321;0.71376228143109166;10;0.71589079380115406;10;1;0.0001;0.71589079380115406
0.033779575638300842;0.71188096634457043;10;0.71400386843688357;10;1;0.0001;0.71400386843688357
0.034044303360310363;0.71000460997781567;10;0.71212191657980395;10;1;0.0001;0.71212191657980395
0.034309031082319877;0.70813319926077467;10;0.71024492512088644;10;1;0.0001;0.71024492512088644
0.034573758804329398;0.70626672115781708;10;0.7083728809856269;10;1;0.0001;0.7083728809856269
0.034838486526338919;0.7044051626677007;10;0.70650577113401203;10;1;0.0001;0.70650577113401203
0.03510321424834844;0.70254851082347392;10;0.70464358256042159;10;1;0.0001;0.70464358256042159
0.035367941970357954;0.70069675269226528;10;0.70278630229341676;10;1;0.0001;0.70278630229341676
0.035632669692367475;0.69884987537536714;10;0.70093391739582478;10;1;0.0001;0.70093391739582478
0.035897397414376996;0.69700786600809583;10;0.69908641496459789;10;1;0.0001;0.69908641496459789
0.036162125136386516;0.69517071175962775;10;0.69724378213064975;10;1;0.0001;0.69724378213064975
0.03642685285839603;0.69333839983293744;10;0.69540600605879277;10;1;0.0001;0.69540600605879277
0.036691580580405551;0.69151091746481053;10;0.69357307394775125;10;1;0.0001;0.69357307394775125
0.036956308302415072;0.6896882519255666;10;0.69174497302988369;10;1;0.0001;0.69174497302988369
0.037221036024424593;0.68787039051917021;10;0.68992169057129371;10;1;0.0001;0.68992169057129371
0.037485763746434107;0.68605732058300151;10;0.68810321387160001;10;1;0.0001;0.68810321387160001
0.037750491468443628;0.68424902948784494;10;0.68628953026392558;10;1;0.0001;0.68628953026392558
0.038015219190453149;0.68244550463774645;10;0.68448062711475388;10;1;0.0001;0.68448062711475388
0.03827994691246267;0.68064673346997495;10;0.68267649182389012;10;1;0.0001;0.68267649182389012
0.038544674634472191;0.67885270345487136;10;0.68087711182431088;10;1;0.0001;0.68087711182431088
0.038809402356481705;0.67706340209587079;10;0.67908247458218474;10;1;0.0001;0.67908247458218474
0.039074130078491226;0.67527881692928349;10;0.67729256759665435;10;1;0.0001;0.67729256759665435
0.039338857800500747;0.67349893552429163;10;0.67550737839983166;10;1;0.0001;0.67550737839983166
0.039603585522510268;0.67172374548284042;10;0.67372689455668955;10;1;0.0001;0.67372689455668955
0.039868313244519782;0.66995323443955401;10;0.67195110366497734;10;1;0.0001;0.67195110366497734
0.040133040966529303;0.66818739006167616;10;0.67017999335516121;10;1;0.0001;0.67017999335516121
0.040397768688538824;0.66642620004891795;10;0.66841355129027147;10;1;0.0001;0.66841355129027147
0.040662496410548345;0.66466965213343765;10;0.66665176516588232;10;1;0.0001;0.66665176516588232
0.040927224132557859;0.66291773407970855;10;0.66489462270997957;10;1;0.0001;0.66489462270997957
0.04119195185456738;0.66117043368446671;10;0.66314211168290782;10;1;0.0001;0.66314211168290782
0.041456679576576901;0.65942773877660743;10;0.66139421987726665;10;1;0.0001;0.66139421987726665
0.041721407298586421;0.65768963721710616;10;0.6596509351178319;10;1;0.0001;0.6596509351178319
0.041986135020595935;0.65595611689893107;10;0.65791224526146708;10;1;0.0001;0.65791224526146708
0.042250862742605456;0.65422716574698381;10;0.65617813819706483;10;1;0.0001;0.65617813819706483
0.042515590464614977;0.65250277171797189;10;0.65444860184541809;10;1;0.0001;0.65444860184541809
