# omega_d;r_re_0;r_im_0;r_re_1;r_im_1;last_population_1_0;last_population_1_1;last_population_2_0;last_population_2_1;last_res_population_0;last_res_population_1
5001.5;0.8039477694433983;0.59473831920918729;0.009337544196321601;0.9981701230746679;0.0049146226081306383;1.0015015824513853;4.9422329616047797e-05;5.2707001920937959e-05;1.6460044443695709;7.9236773603607045
5001.5050000000001;0.80270914720325681;0.59640970621085565;-0.0005610310742989455;0.99816236205732822;0.0049443143637384387;1.0015379662208359;4.9215214591741385e-05;5.2430012828784636e-05;1.6559827762039721;8.0008623411495936
5001.5100000000002;0.80145927406451589;0.59808854819676516;-0.010554878624344566;0.99805364934782337;0.0049742651249056295;1.0015748159367077;4.9007164899270447e-05;5.2165060727001294e-05;1.6660484192912088;8.07876756284886
5001.5150000000003;0.80019803648807464;0.59977485828861865;-0.020643791938648182;0.99784107205355521;0.005004477436575186;1.0016121379485996;4.8798178681813949e-05;5.1912557314656284e-05;1.6762022355050334;8.1573909074105142
5001.5200000000004;0.79892532142786143;0.60146865075677791;-0.030827502709270815;0.9975216699385876;0.0050349538858310058;1.0016499385478774;4.8588254224771676e-05;5.1672921750671093e-05;1.6864451010131671;8.2367297973168814
5001.5249999999996;0.79764101617541183;0.60316994123005341;-0.041105678589272721;0.99709243568101802;0.0050656971061499353;1.0016882239541065;4.8377389932786771e-05;5.144658060285767e-05;1.696777907709768;8.3167811775773703
5001.5299999999997;0.79634500818062004;0.60487874689354115;-0.05147792087651637;0.99655031516275183;0.0050967097816700894;1.0017270003005392;4.8165584305524304e-05;5.1233967788787405e-05;1.7072015646537104;8.3975414969005637
5001.5349999999999;0.79503718485379304;0.60659508666701534;-0.061943762092114385;0.99589220779817189;0.005127994651349054;1.0017662736173008;4.7952835912974532e-05;5.103552450837353e-05;1.7177169994702259;8.4790066877723156
5001.54;0.79371743334571287;0.60831898136843721;-0.072502663486836649;0.99511496690916978;0.0051595545130918392;1.0018060498136734;4.7739143369852487e-05;5.0851699166606397e-05;1.7283251597427371;8.5611721457095022
5001.5450000000001;0.79238564031127923;0.6100504538556224;-0.083154012440930236;0.99421540015477572;0.0051913922277245159;1.0018463346581385;4.7524505309870228e-05;5.0682947286151864e-05;1.7390270143531854;8.6440327074323378
5001.5500000000002;0.79104169165705884;0.61178952914674589;-0.093897119764525749;0.99319027002510019;0.0052235107228170742;1.001887133756856;4.730892036001822e-05;5.0529731408607159e-05;1.7498235547720462;8.7275826280267488
5001.5550000000003;0.78968547227548258;0.61353623451707973;-0.10473121689249898;0.9920362944095944;0.0052559129963087939;1.0019284525301719;4.7092387115076434e-05;5.0392520983363243e-05;1.7607157962823223;8.8118155570658576
5001.5600000000004;0.78831686576772686;0.61529059957139154;-0.11565545297063817;0.99075014725087218;0.0052886021199108936;1.0019702961873773;4.687490411272315e-05;5.0271792242934877e-05;1.7717047791290246;8.8967245136861752
5001.5649999999996;0.78693575415819617;0.61705265629014028;-0.12666889182814578;0.98932845929608026;0.0053215812422447396;1.0020126696992704;4.6656469809496829e-05;5.0168028063472334e-05;1.7827915695801029;8.9823018606018312
